STATE,VEH_NO,PER_NO,N_MOT_NO,AGE,SEX,PER_TYP,SEAT_POS,REST_USE,AIR_BAG,EJECTION,EJ_PATH,EXTRICAT,LOCATION,DRINKING,ALC_DET,ATST_TYP,ALC_RES,ALC_STATUS,DRUGS,DSTATUS,DRUG_DET,DRUGTST1,DRUGRES1,DRUGTST2,DRUGRES2,DRUGTST3,DRUGRES3,INJ_SEV,HOSPITAL,DEATH_MO,DEATH_DA,DEATH_HR,DEATH_MN,LAG_HRS,LAG_MINS,RACE,HISPANIC,P_CF1,P_CF2,P_CF3,WORK_INJ,DOA,ST_CASE,DEATH_YR,DEATH_TM,CERT_NO,MAKE,BODY_TYP,ROLLOVER,TOW_VEH,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,IMPACTS,FIRE_EXP,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,COUNTY,MONTH,DAY,HOUR,MINUTE,ROAD_FNC,HARM_EV,MAN_COLL,SCH_BUS,VE_FORMS
12,1,3,0,20,2,2,22,0,0,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,120664,8888,8888,************,12,14,2,0,0,0,14,13,1,0,12401,1998,EPR,***,UT,1115,0,,3911,,115,4,4,1,41,16,1,0,0,1
12,1,1,0,80,1,1,11,0,20,1,9,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,4,0,4,7,17,0,0,20,1,7,0,0,0,0,7,120665,2009,1700,************,21,20,2,0,0,0,14,13,1,0,21441,1999,SIL,SIL,ES,1200,0,,,1,105,4,7,16,40,2,1,0,0,1
12,1,1,0,45,1,1,11,3,99,0,0,0,0,8,9,0,96,1,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,120666,8888,8888,************,12,31,0,0,0,0,12,12,1,0,12481,2005,F2S,SRW,4C,1418,1580,,,2,57,4,10,14,54,14,12,5,0,2
12,2,1,0,27,2,1,11,3,1,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,120666,8888,8888,************,12,4,0,0,0,0,3,3,2,0,12035,1995,CGL,***,4D,1065,0,,2769,,57,4,10,14,54,14,12,5,0,2
12,2,2,0,23,2,2,13,3,1,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,120666,8888,8888,************,12,4,0,0,0,0,3,3,2,0,12035,1995,CGL,***,4D,1065,0,,2769,,57,4,10,14,54,14,12,5,0,2
12,2,3,0,31,1,2,23,3,0,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,4,1,4,11,5,6,14,12,2,7,0,0,0,0,0,120666,2009,506,************,12,4,0,0,0,0,3,3,2,0,12035,1995,CGL,***,4D,1065,0,,2769,,57,4,10,14,54,14,12,5,0,2
12,0,1,1,61,1,8,0,0,0,8,0,0,4,0,9,0,96,0,8,0,8,0,0,0,0,0,0,4,0,4,11,18,53,0,29,1,7,38,0,0,0,7,120667,2009,1853,************,,,,,,,,,,,,,,,,,,,,,11,4,11,18,24,16,15,0,0,1
12,1,1,0,999,2,1,11,0,99,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,120667,8888,8888,************,49,14,0,0,0,0,12,12,1,0,49402,2008,RG4,***,UT,1047,0,,3512,,11,4,11,18,24,16,15,0,0,1
12,1,1,0,55,1,1,11,99,0,8,0,0,0,0,1,1,0,2,0,2,1,1,1,0,0,0,0,4,0,4,12,99,99,999,99,1,7,0,0,0,0,7,120668,2009,9999,************,72,80,0,0,0,0,14,9,1,0,72706,2000,LTS,***,RS,,,1450,,,57,4,12,20,17,11,43,0,0,1
12,1,2,0,54,2,2,13,99,0,8,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,120668,8888,8888,************,72,80,0,0,0,0,14,9,1,0,72706,2000,LTS,***,RS,,,1450,,,57,4,12,20,17,11,43,0,0,1
12,1,1,0,19,1,1,11,0,20,1,9,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,120669,8888,8888,************,35,14,2,0,0,0,14,13,1,0,35401,1995,PFI,***,UT,1043,0,,3961,,105,4,12,17,40,2,1,0,0,1
12,1,2,0,19,1,2,13,0,20,1,9,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,4,1,4,13,10,10,16,30,1,7,0,0,0,0,0,120669,2009,1010,************,35,14,2,0,0,0,14,13,1,0,35401,1995,PFI,***,UT,1043,0,,3961,,105,4,12,17,40,2,1,0,0,1
12,1,3,0,17,1,2,23,0,0,1,9,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,120669,8888,8888,************,35,14,2,0,0,0,14,13,1,0,35401,1995,PFI,***,UT,1043,0,,3961,,105,4,12,17,40,2,1,0,0,1
12,1,4,0,17,1,2,21,0,0,1,9,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,120669,8888,8888,************,35,14,2,0,0,0,14,13,1,0,35401,1995,PFI,***,UT,1043,0,,3961,,105,4,12,17,40,2,1,0,0,1
12,1,1,0,48,1,1,11,0,99,0,0,0,0,1,1,1,25,2,8,0,8,0,0,0,0,0,0,4,0,4,12,4,40,0,30,2,7,0,0,0,0,7,120670,2009,440,************,7,31,0,0,0,0,14,12,1,1,7482,1998,Q15,RPC,4C,1387,1547,,,2,125,4,12,4,10,6,42,0,0,1
12,1,1,0,17,1,1,11,3,20,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,120671,8888,8888,************,49,4,0,0,0,0,12,12,1,0,49040,2004,UXS,***,4D,1071,0,,3086,,57,4,13,15,55,13,12,1,0,2
12,1,2,0,38,2,2,13,3,20,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,120671,8888,8888,************,49,4,0,0,0,0,12,12,1,0,49040,2004,UXS,***,4D,1071,0,,3086,,57,4,13,15,55,13,12,1,0,2
12,2,1,0,62,1,1,11,5,0,8,0,0,0,0,1,1,0,2,0,2,1,1,1,0,0,0,0,4,1,4,14,11,20,19,25,1,7,0,0,0,0,0,120671,2009,1120,************,37,80,0,0,0,0,6,6,2,0,37706,2007,13V,***,RS,,,1312,,,57,4,13,15,55,13,12,1,0,2
12,1,1,0,40,1,1,11,0,99,1,2,0,0,1,1,1,24,2,0,2,1,1,1,0,0,0,0,4,0,4,13,12,13,0,0,1,7,0,0,0,0,7,120672,2009,1213,************,21,2,1,0,0,0,14,13,1,0,21021,2000,A/G,***,CP,1070,0,,2958,,115,4,13,12,13,16,53,0,0,1
12,1,2,0,49,1,2,13,0,99,1,9,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,4,0,4,13,12,13,0,0,1,7,0,0,0,0,7,120672,2009,1213,************,21,2,1,0,0,0,14,13,1,0,21021,2000,A/G,***,CP,1070,0,,2958,,115,4,13,12,13,16,53,0,0,1
12,0,1,1,35,2,6,0,0,0,8,0,0,11,0,1,1,0,2,0,2,1,1,1,0,0,0,0,4,0,4,13,11,45,0,5,1,7,0,0,0,0,7,120673,2009,1145,************,,,,,,,,,,,,,,,,,,,,,31,4,13,11,40,16,9,0,0,2
12,0,2,1,23,2,6,0,0,0,8,0,0,11,0,9,0,96,0,8,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,120673,8888,8888,************,,,,,,,,,,,,,,,,,,,,,31,4,13,11,40,16,9,0,0,2
12,1,1,0,38,1,1,11,3,20,0,0,0,0,0,1,1,0,2,0,2,1,1,1,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,120673,8888,8888,************,6,4,0,0,0,0,12,12,1,0,6051,2005,30C,***,4D,1200,0,,4064,,31,4,13,11,40,16,9,0,0,2
12,1,2,0,6,2,2,23,3,0,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,120673,8888,8888,************,6,4,0,0,0,0,12,12,1,0,6051,2005,30C,***,4D,1200,0,,4064,,31,4,13,11,40,16,9,0,0,2
12,2,1,0,39,2,1,11,3,20,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,120673,8888,8888,************,12,15,0,0,0,0,12,12,1,0,12422,2004,EPT,***,UT,1191,0,,5595,,31,4,13,11,40,16,9,0,0,2
12,2,2,0,9,1,2,23,3,0,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,120673,8888,8888,************,12,15,0,0,0,0,12,12,1,0,12422,2004,EPT,***,UT,1191,0,,5595,,31,4,13,11,40,16,9,0,0,2
12,1,1,0,40,1,1,11,0,1,0,0,0,0,0,1,1,0,2,0,2,1,1,1,0,0,0,0,1,1,88,88,88,88,999,99,0,0,0,0,0,8,0,120674,8888,8888,************,23,31,1,0,0,0,12,12,1,0,23481,2006,NC1,SIE,PK,1190,1330,,,2,57,4,16,19,3,11,42,0,0,1
12,1,2,0,44,2,2,13,0,1,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,4,1,4,16,22,6,3,3,1,7,0,0,0,0,0,120674,2009,2206,************,23,31,1,0,0,0,12,12,1,0,23481,2006,NC1,SIE,PK,1190,1330,,,2,57,4,16,19,3,11,42,0,0,1
12,1,1,0,45,1,1,11,3,20,0,0,0,0,1,1,1,21,2,8,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,120675,8888,8888,************,2,14,0,0,0,0,12,12,1,0,2404,1996,LRO,GCK,4W,1059,0,,,1,86,4,17,5,20,13,12,5,0,2
12,1,2,0,53,2,2,13,0,20,1,9,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,4,0,4,17,5,21,0,1,1,6,0,0,0,0,7,120675,2009,521,************,2,14,0,0,0,0,12,12,1,0,2404,1996,LRO,GCK,4W,1059,0,,,1,86,4,17,5,20,13,12,5,0,2
12,2,1,0,28,1,1,11,3,1,0,0,0,0,1,1,1,13,2,8,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,120675,8888,8888,************,52,2,0,0,0,0,1,1,2,0,52037,2000,ERS,***,2H,1008,0,,2935,,86,4,17,5,20,13,12,5,0,2
12,0,1,1,73,1,5,0,0,0,8,0,0,11,0,1,1,0,2,0,2,1,1,1,0,0,0,0,4,1,4,18,21,48,0,29,1,7,0,0,0,0,0,120676,2009,2148,************,,,,,,,,,,,,,,,,,,,,,127,4,18,21,19,13,8,0,0,1
12,1,1,0,19,1,1,11,3,20,0,0,0,0,8,9,99,99,9,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,120676,8888,8888,************,49,4,0,0,0,0,12,12,1,0,49040,1999,UEX,***,4D,1051,0,,2998,,127,4,18,21,19,13,8,0,0,1
12,1,2,0,19,2,2,13,3,20,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,120676,8888,8888,************,49,4,0,0,0,0,12,12,1,0,49040,1999,UEX,***,4D,1051,0,,2998,,127,4,18,21,19,13,8,0,0,1
12,1,3,0,18,2,2,21,3,0,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,120676,8888,8888,************,49,4,0,0,0,0,12,12,1,0,49040,1999,UEX,***,4D,1051,0,,2998,,127,4,18,21,19,13,8,0,0,1
12,1,1,0,34,2,1,11,0,20,0,0,0,0,1,1,1,19,2,8,0,8,0,0,0,0,0,0,4,0,4,21,2,33,0,0,1,7,0,0,0,0,7,120677,2009,233,************,20,2,0,0,0,0,3,3,1,0,20016,2005,CAV,***,CP,1041,0,,2617,,19,4,21,2,33,3,42,0,0,1
12,0,1,1,44,1,5,0,0,0,8,0,0,4,1,1,1,38,2,0,2,1,1,1,0,0,0,0,4,1,4,22,0,10,4,30,2,7,38,0,0,0,0,120678,2009,10,************,,,,,,,,,,,,,,,,,,,,,99,4,21,19,40,11,8,0,0,1
12,1,1,0,34,1,1,11,3,20,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,120678,8888,8888,************,7,31,0,0,0,0,12,12,1,0,7482,2006,SQ2,RPC,CW,1405,1605,,,2,99,4,21,19,40,11,8,0,0,1
12,1,1,0,22,1,1,11,0,0,8,0,0,0,0,1,1,0,2,0,2,1,1,1,0,0,0,0,4,1,4,23,14,33,23,43,1,7,0,0,0,0,0,120679,2009,1433,************,76,80,0,0,0,0,12,12,1,0,76705,2003,R6L,***,RS,,,599,,,57,4,22,14,50,16,12,5,0,2
12,2,1,0,73,2,1,11,3,99,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,120679,8888,8888,************,49,14,0,0,0,0,11,11,2,0,49401,1988,RUN,***,UT,1030,0,,3641,,57,4,22,14,50,16,12,5,0,2
12,1,1,0,73,1,1,11,5,0,8,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,120681,8888,8888,************,76,80,0,0,0,0,9,9,1,0,76705,2007,VS6,***,RS,,,649,,,53,4,22,13,55,2,12,7,0,2
12,1,2,0,73,2,2,13,5,0,8,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,4,0,4,22,14,2,0,7,1,7,0,0,0,0,7,120681,2009,1402,************,76,80,0,0,0,0,9,9,1,0,76705,2007,VS6,***,RS,,,649,,,53,4,22,13,55,2,12,7,0,2
12,2,1,0,67,1,1,11,3,0,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,120681,8888,8888,************,51,66,0,1,0,0,3,3,2,0,51881,1999,VVN,VVN,DS,0,0,,,8,53,4,22,13,55,2,12,7,0,2
12,1,1,0,35,1,1,11,0,1,1,9,0,0,0,1,1,0,2,0,2,1,1,1,0,0,0,0,4,0,4,23,17,10,0,1,2,6,0,0,0,0,7,120682,2009,1710,************,12,14,2,0,0,0,13,13,1,0,12401,1999,EPR,***,UT,1017,0,,3675,,99,4,23,17,9,11,1,0,0,1
12,1,2,0,24,1,2,13,3,1,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,120682,8888,8888,************,12,14,2,0,0,0,13,13,1,0,12401,1999,EPR,***,UT,1017,0,,3675,,99,4,23,17,9,11,1,0,0,1
12,1,3,0,34,1,2,23,3,0,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,120682,8888,8888,************,12,14,2,0,0,0,13,13,1,0,12401,1999,EPR,***,UT,1017,0,,3675,,99,4,23,17,9,11,1,0,0,1
12,1,1,0,28,2,1,11,0,20,1,9,0,0,0,1,1,0,2,0,2,1,1,1,0,0,0,0,4,0,4,23,14,5,0,10,1,7,0,0,0,0,7,120683,2009,1405,************,12,14,2,0,0,0,0,0,0,0,12401,1994,EPR,***,UT,1120,0,,4053,,61,4,23,13,55,11,1,0,0,1
12,1,2,0,35,1,2,13,0,20,1,9,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,120683,8888,8888,************,12,14,2,0,0,0,0,0,0,0,12401,1994,EPR,***,UT,1120,0,,4053,,61,4,23,13,55,11,1,0,0,1
12,1,3,0,1,1,2,23,4,0,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,1,1,88,88,88,88,999,99,0,0,0,0,0,8,0,120683,8888,8888,************,12,14,2,0,0,0,0,0,0,0,12401,1994,EPR,***,UT,1120,0,,4053,,61,4,23,13,55,11,1,0,0,1
12,1,4,0,0,2,2,21,4,0,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,1,1,88,88,88,88,999,99,0,0,0,0,0,8,0,120683,8888,8888,************,12,14,2,0,0,0,0,0,0,0,12401,1994,EPR,***,UT,1120,0,,4053,,61,4,23,13,55,11,1,0,0,1
12,1,1,0,25,1,1,11,5,0,8,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,4,0,4,23,14,38,0,0,1,3,0,0,0,0,7,120684,2009,1438,************,71,80,0,0,0,0,11,11,1,0,71709,2009,999,999,99,9999,9999,9999,9999,9,86,4,23,14,38,11,25,0,0,1
12,1,1,0,23,1,1,11,3,20,0,0,0,0,1,1,1,97,2,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,120685,8888,8888,************,49,6,0,0,0,0,12,12,1,0,49047,2004,CTR,***,4H,1024,0,,2701,,71,4,24,22,27,16,12,1,0,2
12,2,1,0,53,1,1,11,0,0,8,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,4,1,4,24,23,38,1,11,1,7,0,0,0,0,0,120685,2009,2338,************,72,80,0,0,0,0,6,6,2,0,72706,2005,VRE,***,RS,,,1130,,,71,4,24,22,27,16,12,1,0,2
12,1,1,0,19,2,1,11,0,20,0,0,0,0,1,1,1,25,2,0,2,1,1,1,0,0,0,0,4,0,4,24,2,26,0,21,1,7,0,0,0,0,7,120686,2009,226,************,7,4,0,0,0,0,3,3,1,0,7020,2005,NXT,***,4D,1040,0,,2634,,17,4,24,2,5,6,42,0,0,1
12,1,1,0,36,1,1,11,0,20,0,0,0,0,1,9,98,19,2,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,120687,8888,8888,************,9,20,0,0,0,0,3,3,1,0,9442,2000,VOF,***,SV,1133,0,,3432,,86,4,25,23,20,16,12,5,0,2
12,2,1,0,39,1,1,11,0,0,8,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,4,0,4,25,23,25,0,5,1,3,0,0,0,0,7,120687,2009,2325,************,73,80,0,0,0,0,12,12,2,0,73709,2008,V9C,***,RS,,,903,,,86,4,25,23,20,16,12,5,0,2
12,1,1,0,29,1,1,11,0,20,1,9,0,0,8,9,99,99,9,8,0,8,0,0,0,0,0,0,4,1,4,25,16,0,2,38,1,3,0,0,0,0,0,120688,2009,1600,************,12,30,1,0,0,0,1,1,1,0,12471,1998,RNG,RNG,PK,1116,1175,,,1,31,4,25,13,22,11,25,0,0,1
12,1,1,0,19,1,1,11,3,1,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,120689,8888,8888,************,22,4,0,0,0,0,12,12,1,0,22002,2000,BVS,***,4D,1122,0,,3633,,53,4,25,14,1,6,12,2,0,2
12,2,1,0,78,1,1,11,3,1,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,4,1,4,26,19,6,29,5,1,2,0,0,0,0,0,120689,2009,1906,************,20,30,0,0,0,0,12,12,2,0,20471,1998,S14,S,PK,1083,1179,,,1,53,4,25,14,1,6,12,2,0,2
12,2,2,0,51,1,2,13,3,20,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,2,1,88,88,88,88,999,99,0,0,0,0,0,8,0,120689,8888,8888,************,20,30,0,0,0,0,12,12,2,0,20471,1998,S14,S,PK,1083,1179,,,1,53,4,25,14,1,6,12,2,0,2
12,1,1,0,51,1,1,11,0,1,0,0,0,0,1,1,1,24,2,1,2,1,1,407,1,402,0,0,4,1,4,25,4,16,0,58,2,7,0,0,0,0,0,120690,2009,416,************,35,4,0,0,0,0,12,12,1,0,35047,2006,ASL,***,4D,1102,0,,2915,,103,4,25,3,18,16,42,0,0,1
12,1,1,0,93,1,1,11,3,1,0,0,0,0,0,1,1,0,2,0,2,1,1,1,0,0,0,0,4,1,4,28,17,35,75,48,1,7,0,0,0,0,0,120691,2009,1735,************,49,4,0,0,0,0,9,9,2,0,49032,2006,UCS,***,4D,1024,0,,2530,,101,4,25,13,47,13,12,5,0,2
12,2,1,0,34,2,1,11,3,1,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,120691,8888,8888,************,6,4,0,0,0,0,12,12,1,0,6051,2005,30C,***,4D,1200,0,,4064,,101,4,25,13,47,13,12,5,0,2
12,2,2,0,17,1,2,13,3,1,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,120691,8888,8888,************,6,4,0,0,0,0,12,12,1,0,6051,2005,30C,***,4D,1200,0,,4064,,101,4,25,13,47,13,12,5,0,2
12,2,3,0,0,2,2,21,4,0,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,120691,8888,8888,************,6,4,0,0,0,0,12,12,1,0,6051,2005,30C,***,4D,1200,0,,4064,,101,4,25,13,47,13,12,5,0,2
12,1,1,0,56,1,1,11,3,0,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,120692,8888,8888,************,86,66,0,1,0,0,14,14,1,0,86881,2006,CXN,600,DS,0,0,,,8,57,4,26,2,56,13,1,0,0,2
12,2,1,0,27,1,1,11,5,0,8,0,0,0,1,1,1,15,2,1,2,1,1,407,1,402,0,0,4,0,4,26,2,56,0,0,1,7,0,0,0,0,7,120692,2009,256,************,53,80,0,0,0,0,99,99,2,0,53705,2007,SX7,***,RS,,,749,,,57,4,26,2,56,13,1,0,0,2
12,1,1,0,21,1,1,11,5,0,8,0,0,0,0,1,1,0,2,0,2,1,1,1,0,0,0,0,4,0,4,27,20,14,0,0,1,7,0,0,0,0,7,120693,2009,2014,************,37,88,0,0,0,0,12,12,1,1,37705,2006,B60,***,RS,,,599,,,57,4,27,20,14,6,12,2,0,2
12,2,1,0,54,2,1,11,3,1,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,120693,8888,8888,************,49,20,0,0,0,0,12,12,3,0,49442,2001,SIE,***,SV,1142,0,,3932,,57,4,27,20,14,6,12,2,0,2
12,2,2,0,16,2,2,13,3,1,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,120693,8888,8888,************,49,20,0,0,0,0,12,12,3,0,49442,2001,SIE,***,SV,1142,0,,3932,,57,4,27,20,14,6,12,2,0,2
12,2,3,0,12,2,2,21,3,99,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,120693,8888,8888,************,49,20,0,0,0,0,12,12,3,0,49442,2001,SIE,***,SV,1142,0,,3932,,57,4,27,20,14,6,12,2,0,2
12,0,1,1,56,1,5,0,0,0,8,0,0,12,0,1,1,0,2,8,0,8,0,0,0,0,0,0,4,1,4,27,3,53,0,41,1,7,3,0,0,0,0,120694,2009,353,************,,,,,,,,,,,,,,,,,,,,,95,4,27,3,12,6,8,0,0,1
12,1,1,0,43,1,1,11,3,99,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,120694,8888,8888,************,20,4,0,0,5,0,12,12,1,0,20002,2004,IMP,***,4D,1105,0,,3389,,95,4,27,3,12,6,8,0,0,1
12,1,1,0,50,1,1,11,3,1,1,9,0,0,1,1,1,98,2,1,2,1,1,407,0,0,0,0,4,0,4,27,11,25,0,10,1,7,0,0,0,0,7,120695,2009,1125,************,20,4,9,0,0,0,3,3,1,0,20037,2006,XLT,***,4D,1063,0,,3459,,27,4,27,11,15,3,12,6,0,2
12,1,2,0,44,1,2,13,3,20,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,4,0,4,27,11,25,0,10,1,7,0,0,0,0,7,120695,2009,1125,************,20,4,9,0,0,0,3,3,1,0,20037,2006,XLT,***,4D,1063,0,,3459,,27,4,27,11,15,3,12,6,0,2
12,2,1,0,56,1,1,11,3,0,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,120695,8888,8888,************,82,66,0,1,0,0,12,12,2,0,82881,2003,COL,CON,DS,0,0,,,8,27,4,27,11,15,3,12,6,0,2
12,1,1,0,21,1,1,11,5,0,8,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,4,1,4,28,16,20,2,33,1,7,0,0,0,0,0,120696,2009,1620,************,37,80,0,0,0,0,99,99,1,0,37705,2003,B60,***,RS,,,599,,,57,4,28,13,47,6,1,0,0,1
12,0,1,1,79,1,5,0,0,0,8,0,0,12,0,1,1,0,2,0,2,1,1,1,0,0,0,0,4,1,4,28,10,55,0,51,1,7,3,0,0,0,0,120697,2009,1055,************,,,,,,,,,,,,,,,,,,,,,101,4,28,10,4,6,8,0,0,1
12,1,1,0,44,1,1,11,3,0,0,0,0,0,0,1,1,0,2,0,2,1,1,1,0,0,0,0,0,0,88,88,88,88,999,99,0,0,0,0,0,8,0,120697,8888,8888,************,84,63,0,0,0,0,6,6,2,0,84881,1994,490,40S,CC,1280,2540,,,7,101,4,28,10,4,6,8,0,0,1
12,1,1,0,81,1,1,11,3,1,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,2,9,88,88,88,88,999,99,0,0,0,0,0,8,0,120698,8888,8888,************,49,20,0,0,0,0,3,3,2,0,49441,1993,PRE,***,SV,1128,0,,3535,,95,4,28,17,28,6,12,6,0,2
12,2,1,0,19,1,1,11,5,0,8,0,0,0,0,1,1,0,2,0,2,1,1,1,0,0,0,0,4,1,4,28,18,0,0,32,1,7,0,0,0,0,0,120698,2009,1800,************,72,80,0,0,0,0,12,12,1,0,72706,2006,XLL,***,RS,,,883,,,95,4,28,17,28,6,12,6,0,2
12,1,1,0,24,1,1,11,0,20,1,9,0,0,0,1,1,0,2,1,2,1,1,295,0,0,0,0,4,1,4,30,4,5,1,25,1,7,0,0,0,0,0,120699,2009,405,************,12,2,0,0,0,0,11,11,1,0,12013,1998,ZXS,***,CP,984,0,,2478,,55,4,30,2,40,6,38,0,0,1
12,1,2,0,19,1,2,13,0,20,0,0,0,0,0,9,0,96,0,8,0,8,0,0,0,0,0,0,3,1,88,88,88,88,999,99,0,0,0,0,0,8,0,120699,8888,8888,************,12,2,0,0,0,0,11,11,1,0,12013,1998,ZXS,***,CP,984,0,,2478,,55,4,30,2,40,6,38,0,0,1
12,1,1,0,22,1,1,11,3,1,2,9,0,0,1,1,1,22,2,1,2,1,1,603,0,0,0,0,4,0,5,1,2,35,0,0,1,7,0,0,0,0,7,120700,2009,235,************,54,2,9,0,0,0,3,3,1,1,54037,2001,32C,***,CP,1069,0,,3470,,81,5,1,2,35,13,27,0,0,1
